"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-18","209",24,114,22031,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-18","167",22,55,5777,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-18","18",9,23,2817,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2040"
"2020-10-18","174",8,20,10373,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J600G"
"2020-10-18","36",6,25,7600,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-18","44",54,122,19922,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-18","175",10,26,12606,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-18","207",29,189,38859,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-18","07",5,21,541,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A205F"
"2020-10-18","151",3,10,2792,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-18","173",14,53,8912,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-18","39",7,19,5195,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1945 Build/QP1A.190711.020; wv"
"2020-10-18","178",17,47,7007,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-18","05",1,1,12,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-18","118",22,88,42831,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1804"
"2020-10-18","38",10,33,16469,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-18","188",4,15,176,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1821"
"2020-10-18","95",26,90,22532,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1911"
"2020-10-18","220",6,13,2042,"video","AN","Mozilla/5.0 (Linux; Android 5.1.1; SM-J500F"
"2020-10-18","131",19,65,11053,"video","AN","Mozilla/5.0 (Linux; Android 9; G8142"
"2020-10-18","203",5,16,785,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7"
"2020-10-18","17",15,84,16424,"video","AN","Mozilla/5.0 (Linux; Android 9; TECNO BB4k"
"2020-10-18","98",14,39,20945,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-18","110",12,41,11004,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y2"
"2020-10-18","85",39,118,39764,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A605G"
"2020-10-18","113",4,18,1579,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A507FN"
"2020-10-18","87",23,94,18353,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1716"
"2020-10-18","130",6,25,2012,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-18","35",27,95,51401,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; POCO F1"
"2020-10-18","117",16,48,4644,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1989"
"2020-10-18","164",6,23,10665,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A515F"
"2020-10-18","128",10,30,29440,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M305F"
"2020-10-18","182",12,49,17624,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904"
"2020-10-18","31",31,125,71974,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-18","181",4,20,6093,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-18","114",16,86,13322,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-18","171",13,43,3378,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J600GF"
"2020-10-18","01",1,7,409,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-18","102",23,55,13745,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Moto G "
"2020-10-18","154",17,51,28678,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-18","147",5,12,1282,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; CPH1723"
"2020-10-18","106",3,48,2600,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-18","105",16,65,12028,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1969"
"2020-10-18","216",2,7,6258,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-18","69",3,11,1629,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-18","120",9,30,1959,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A3003"
"2020-10-18","162",1,4,21,"video","AN","Mozilla/5.0 (Linux; Android 9; Mi A1"
"2020-10-18","142",8,26,2392,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A5010"
"2020-10-18","215",10,28,7742,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-18","144",3,7,517,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-19","161",6,11,11313,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1859"
"2020-10-19","115",6,41,10160,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO X2"
"2020-10-19","153",16,39,21365,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-19","103",8,16,13414,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1951"
"2020-10-19","43",6,49,6736,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A515F"
"2020-10-19","29",37,226,56007,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-19","159",7,19,2467,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-19","179",2,4,1166,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-19","211",6,22,3061,"video","AN","Mozilla/5.0 (Linux; Android 5.1.1; A37fw"
"2020-10-19","22",1,1,368,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A305F"
"2020-10-19","168",6,20,582,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-T510"
"2020-10-19","23",14,66,9489,"video","AN","Mozilla/5.0 (Linux; Android 9; COR-AL00"
"2020-10-19","03",19,42,41050,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-19","94",29,114,41992,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-19","174",10,27,7835,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G965F"
"2020-10-19","177",6,20,11528,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-19","175",16,39,17606,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G980F"
"2020-10-19","180",7,44,178,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-19","149",11,17,4644,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1911"
"2020-10-19","07",6,18,4799,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Moto G "
"2020-10-19","173",15,54,22305,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-19","39",7,15,3833,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-19","38",13,50,8989,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-19","05",1,3,766,"video","AN","Mozilla/5.0 (Linux; Android 9; LLD-AL20"
"2020-10-19","118",2,23,826,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N980F"
"2020-10-19","188",4,9,5933,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1801"
"2020-10-19","42",2,19,6768,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-19","95",19,67,17506,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2001"
"2020-10-19","183",12,34,13093,"video","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus"
"2020-10-19","220",25,85,12568,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J701F"
"2020-10-19","131",3,6,5004,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-19","26",14,52,19917,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1917 Build/PKQ1.181030.001; wv"
"2020-10-19","125",9,39,11409,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-19","27",10,35,10575,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-19","65",9,37,11067,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5"
"2020-10-19","110",6,21,1765,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-19","166",5,8,1296,"video","AN","Mozilla/5.0 (Linux; Android 9; POCO F1"
"2020-10-19","130",6,22,10647,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-19","04",19,102,17247,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-19","156",10,20,7177,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904"
"2020-10-19","117",11,45,11867,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-19","128",10,28,4208,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; CPH1938 Build/QP1A.190711.020"
"2020-10-19","34",3,13,895,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-19","182",6,29,6158,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-19","181",2,9,399,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J720F"
"2020-10-19","30",1,2,6,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-19","114",11,28,19615,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-19","06",6,27,11885,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X"
"2020-10-19","01",22,80,20537,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M215F"
"2020-10-19","10",10,34,8585,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-19","40",5,33,5032,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-19","105",5,41,6534,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G985F"
"2020-10-19","216",23,81,25939,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J810G"
"2020-10-19","69",1,2,1391,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi Y1"
"2020-10-19","162",14,34,4999,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-19","28",28,82,23733,"video","AN","Mozilla/5.0 (iPad; CPU OS 12_1 like Mac OS X"
"2020-10-19","12",5,11,1607,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-19","172",5,6,36,"video","AN","Mozilla/5.0 (Linux; Android 9; Infinix X652"
"2020-10-19","37",3,16,1662,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A507FN"
"2020-10-19","129",14,41,35144,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-19","126",5,15,6229,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1901"
"2020-10-19","176",20,72,15428,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G970F"
"2020-10-20","168",4,19,1258,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-20","127",5,30,21039,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-20","23",1,4,740,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7"
"2020-10-20","03",4,9,4,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-20","174",10,23,3215,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-20","213",14,111,9126,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-20","116",14,43,31152,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Moto G "
"2020-10-20","155",7,11,55,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A315F"
"2020-10-20","149",4,20,504,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-20","163",10,35,9056,"video","AN","Mozilla/5.0 (Linux; Android 10; TECNO LC8"
"2020-10-20","158",6,22,3418,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-20","07",14,52,4007,"video","AN","Mozilla/5.0 (Linux; Android 9; POCO F1"
"2020-10-20","173",7,22,22099,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-20","167",2,4,6321,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7A"
"2020-10-20","38",13,34,2850,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-20","36",8,51,31006,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-20","118",4,6,6,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-20","16",3,11,4537,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5"
"2020-10-20","188",9,20,7426,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G950F"
"2020-10-20","146",8,26,9042,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-20","02",3,6,10785,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F"
"2020-10-20","131",12,33,12209,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-20","27",23,63,26782,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M307F Build/QP1A.190711.020"
"2020-10-20","151",9,55,2708,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-20","145",25,83,36440,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-20","65",4,18,11434,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1935"
"2020-10-20","04",5,26,12815,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-20","156",1,1,0,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","128",6,21,5855,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-20","34",4,7,3754,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; Redmi Note 8 Pro Build/QP1A.190711.020"
"2020-10-20","182",20,66,10855,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-20","17",17,72,13680,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7"
"2020-10-20","114",2,5,153,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-20","203",4,4,513,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X"
"2020-10-20","98",17,51,17974,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G950F"
"2020-10-20","85",1,4,11237,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-20","55",6,56,2329,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5"
"2020-10-20","10",10,57,23117,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1906"
"2020-10-20","40",1,1,185,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-20","35",13,61,23873,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2040"
"2020-10-20","31",13,56,14015,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-20","105",17,153,5777,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 6A"
"2020-10-20","143",5,14,4719,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-20","216",5,18,10332,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","162",6,21,26913,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","171",11,27,1204,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-20","150",2,5,7771,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-20","12",16,91,17446,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-20","154",9,52,16192,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M317F"
"2020-10-20","172",11,22,6871,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A307FN"
"2020-10-20","37",20,81,15908,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-20","126",5,34,252,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-20","106",5,17,19148,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-20","09",10,22,7018,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; CPH1701"
"2020-10-20","24",6,26,3930,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1819"
"2020-10-20","142",2,7,307,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; Moto E "
"2020-10-20","144",2,16,2164,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-20","33",30,133,51734,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J600G"
"2020-10-20","97",11,32,13003,"video","AN","Mozilla/5.0 (Linux; Android 10; V2027"
"2020-10-20","185",1,1,29,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5"
"2020-10-20","153",11,27,7411,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1909"
"2020-10-20","186",1,2,4,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-20","75",5,24,16514,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5010"
"2020-10-20","159",9,23,3309,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2193"
"2020-10-20","211",9,32,3511,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-20","152",19,51,16787,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-21","173",3,15,872,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-21","32",14,66,19512,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-21","119",14,38,10167,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-21","167",2,12,111,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A705GM"
"2020-10-21","38",3,49,612,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-21","94",1,1,2321,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","157",3,15,3765,"video","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus"
"2020-10-21","36",3,4,2126,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6"
"2020-10-21","177",7,26,13157,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-21","118",3,49,736,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A730F"
"2020-10-21","16",2,7,1886,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1723"
"2020-10-21","188",2,3,5138,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","169",4,17,14787,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-21","131",2,10,48,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1933"
"2020-10-21","27",15,48,10831,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-21","151",1,1,92,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X"
"2020-10-21","65",24,91,30073,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; LND-AL30"
"2020-10-21","05",1,1,0,"video","AN","Mozilla/5.0 (Linux; Android 9; moto g"
"2020-10-21","04",14,66,41964,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A707F"
"2020-10-21","156",13,49,16054,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y2"
"2020-10-21","183",1,17,4541,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-21","165",1,2,24,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-21","128",4,4,2276,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5"
"2020-10-21","21",9,41,14710,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7S"
"2020-10-21","220",3,4,2521,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-21","182",16,31,2453,"video","AN","Mozilla/5.0 (Linux; Android 6.0; Lenovo A7020a48"
"2020-10-21","207",7,33,58992,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-21","26",10,27,18085,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-21","125",2,4,337,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-21","17",19,73,19547,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-21","85",19,64,8618,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933"
"2020-10-21","114",8,19,3514,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-21","203",3,6,2356,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; Z91"
"2020-10-21","110",10,49,34450,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Moto C Plus"
"2020-10-21","55",4,18,4646,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","166",4,14,1513,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","10",18,58,9294,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1901"
"2020-10-21","130",1,5,74,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G955F"
"2020-10-21","143",2,15,1945,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A6010"
"2020-10-21","216",6,11,1716,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A705GM"
"2020-10-21","30",8,33,3856,"video","AN","Mozilla/5.0 (Linux; Android 10; Infinix X655F"
"2020-10-21","162",2,9,397,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4"
"2020-10-21","171",10,28,16253,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-21","150",14,36,17773,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","12",3,10,336,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 7 Pro Build/QKQ1.190915.002"
"2020-10-21","37",8,32,5710,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933"
"2020-10-21","106",5,21,3153,"video","AN","Mozilla/5.0 (Linux; Android 9; POCO F1"
"2020-10-21","148",4,7,810,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","24",1,1,0,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1911"
"2020-10-21","142",5,17,7304,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-21","144",2,4,39,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-21","33",3,5,136,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-N770F"
"2020-10-21","185",6,11,6971,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","153",5,15,7437,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-21","160",13,36,8830,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1915"
"2020-10-21","129",8,32,12687,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1851"
"2020-10-21","75",1,5,3496,"video","AN","Mozilla/5.0 (Linux; Android 10; TECNO KD7"
"2020-10-21","159",15,39,7484,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-21","152",8,38,23961,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1931"
"2020-10-21","211",15,43,4273,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; Moto E "
"2020-10-21","120",10,65,5504,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1951"
"2020-10-21","168",4,19,447,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1814"
"2020-10-21","127",9,31,31868,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-21","23",3,8,182,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-21","03",3,6,759,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-21","103",2,3,4091,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-21","174",9,26,8793,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-21","213",3,10,15561,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-21","29",14,56,5527,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-21","179",5,13,19191,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-21","155",12,26,13663,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6 Pro"
